name,ops,image_url
Ray Romano,MF-Si/Ti-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/P_NZzKnlWK6J7i6EoaFoAA/Y1CgPYVBjif5D9fSqwnwgvtS7vt-x_X7H5c3POPC9k0XRY1D5YkFpqSZw2XEJGWyRGohO0U0XX21i-WiJDEjbw/R-GxCFmWwmdonXZjd7L-NMkmvVEAbJvaPFvLgZF3wCg
Zack Snyder,MF-Si/Ti-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/s_L_joWsr1zOTZYBoTI4Jw/Rm_sqsD7Xh4ekDYjZBbxPF4I9zx8-ooP7_M0Rbl1nuHAID66WdGbv5xON3G-jGU_tMcJzhJmqCQfDGzWS20-wQ/9KGdSQ4zCXP9FcwO9fTCvsLj9dCk16huDhFTMFLPmGk
Lindsay DeFranco,FM-Si/Ti-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/GttiXjXV-mQdvORtfrDmMw/svFKrqVZc0PPqWuAHXQxQccVFdCOYaJrKpgyY4Y8rtA_9c-sNVvmRliQothDm0CJwmCJl_fgGXXpYx2M-ZPnvg/R8mehUPf34wfl8j4byIf0BQr4gGtCCEOdvBtAd3mEFc
Nicole,FF-Si/Ti-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/OUF3jq0JM8SGss0_qdBmcw/XaR376oHP9kKelJoYD-LJSF5NUE-SAI_tHLHbUD4WXAMtmsFyAxpLVyZWKMX9ajROiHzqHJrTYDe6tRdJxgxLg/LBZdBKPKmWmMFRqEaXxkGf65ppIJMWBK_UG5zmoVtCY
Jessie V,FM-Si/Ti-SB/C(P),https://v5.airtableusercontent.com/v1/21/21/1696514400000/Iuil05ap6jdnOKAUOkJ6vA/ATsvS4vG3U06msKHDVeQt8YMu4XkNUqCYTbJbY-Ba9NiwU2RafS2gXoJ1mIoGPPVz7r1Nj3hEYYDQalOi_BTjA/noUhgbj3s-Yfy2ssY8YVCJBJ5MaNT7bA_R0YyJQ7Upg
Igor Malchenko,??-Si/Ti-S?/?(?),https://v5.airtableusercontent.com/v1/21/21/1696514400000/-8Doif4mZRaUp98zRJNBKg/0Y5DUz2flL12kGAZsI2wZEbvrzVQgOJGDDMgLdyKUQ31yP31A5GuctgzfFwp17iZxmEsYhpT9fAbk5qK45AFOw/Io-z-59bqdbtq2UUYUQXLGaxHsloxn7psXeIKZqQODw
Phoebe Plummer,xx-Si/Te-Bx/x(x),
Barbara - BarePantryTalk,MM-Si/Te-BS/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/yvf2h0qcc25d_Gj8HRhQpA/G6VptbJZRfoYhPBh-WjFt6AvtOyTtShfPNiqLotBcI3OeGCMjlUiu5IAJ6LdTkzV2rK3eMIQmq486vqaZTRkTg/0qx7k95gbk2k4bb7Sd1UyOMM0ZZc76EK6jFmqNme9ys
Queen Devoryah Michaela,MM-Si/Te-BS/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/X4wA-48HWMFcF5bimwILGQ/vUsgOInYbqyMNsM51C6fCAQcEC7H7-H_cdekoBkAowFmmFVKVNfqFWb2odMWBt4qHCQqZhW5ryLTweacLa_17Q/bu8BQ3Kx5ZxRzRxScNbDNg8fPj-WNFOcUgtbHFb7Pt0
Tulsi Gabbard,MF-Si/Te-BS/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/Qb5DWU7F4-lnYcOGo2gLWg/igxPq8kie1_jIrNaST0SEXfBdtcSw671gnSL17AjrhyWjfoeMB4awz-0BQVwGv1eoZZa_7LeycGQfOtyEEedQA/KZ1ZZ9iS_mPl-H2Dtsho5G-uRyfcpZxMPJy2UiG36sE
Alexander Vindman,MF-Si/Te-BS/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/UXMlmXbsUMGdVdy9HcCJXA/dGBHMJa6nqUYPRSkCG_rMWV9q3N7Ns_ss2rZreDOSeb0Qn-CQMxlb2ydEaxzsWk02ezdKvX1o7XZXeZIalbbAQ/23wuU8rq16AEH2QKcmEZ4KP7We8E8jFIWoO8DBaY-jY
Greg Robertson,MF-Si/Te-BS/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/zXJSATtKJTzOr54uOVPWHA/XSfmW_zdu2luXz1qdoI8tSHq0mg-YP73YvMOP9Tq3mvvM6-FCY0Q4emOYSgNTI6ZubnQrqu3tJoqB-K8IBcWHA/u44GFvtholSFQWGXwvs0O-PA3rCWvI6S053j0lQwbJE
Greg Robinson,MF-Si/Te-BS/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/oFaKu7lOXQpijgPUO7pbnA/UcV5gHoJQvAV2QfEpzJdj-Rer6TxSUAIQsGQvRIf_97y0lElCqgXHTrhy7kWt2jgXweQN5mdOykQNvojRPj9wA/3j6QevIEYxxbkhDBw-aTwBq4HdTuOJB2A3IoiA4Tcqs
Kim/Free to Family,MF-Si/Te-BS/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/CI9XtF5Um883TSyWoJx7bQ/tYXXlQDZVW_hE_LkLkoiJoKge81U3z07LmP01HlySDw9wosmodmq3YMWVUfuzudiubUbmIKKKASskCPd46shRQ/5uAWQqH976ys2kr7_gS1opiA2OB5AGMwJhJy1ivQwxI
Mark Fischbach,MF-Si/Te-BS/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/C4i2ZTAO2V9DUXiRk8XUIw/WZR8qDo95RHjGqj0VWZXYjZ_As8Fc7rhsnUI-2y1pUzzKsXtOxa2TJVhJ0Kbw7BSDbXRj8SMS-7aGqHDfzRm-Q/PLkixxTfTsEe3IYc9PIcR11wVZUbJUmqSlid8lnz8W8
Tu Lam,MF-Si/Te-BS/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/fOAdHPEZGLJaYoz-6mn7Pg/Fsaegh9MFv-oyyCbp4wiqVYIJGSlywhAlzXIXofacXlzBSsM3ltZLiNVJSithEa5bZZEGdn3YqyKMsd5l98Alw/LqEm_e0NeeXxBCOdYtYTUPpbZbeZ00u7bySxAc2-yzo
Jamie H,FM-Si/Te-BS/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/fiCTCzvePCi0oTejsJxtUg/orZd1pGYNMnFdwwq9msCX3UypwmmepnO-WlTCuv2KiVLTTlWABpXSzSN85nPqGWxxjnAPMkwxIOxxCtbbMyHcw/Q8feRAZcKlinVVLUMcfhL3S5lbVPE9qrnGfrObkiLRs
Gwyneth Paltrow,FF-Si/Te-BS/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/t0WRAgT5J8bNLneEOX2l5Q/PJ_hh_Sui5bpv_bu49JQUSkMJ3lvCL2XvBG-KqoqyVeEluVuPA5UD-ySLi40Z6W78Ani-ccXCge4-6j_-EJyPA/ZMfJdEhvFziMQey0GpoVktafBNrKysxpMq--d1cP41k
Chris Hadfield,FF-Si/Te-BS/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/pyU0UI8D0ZeSJQTvJg_09A/PV02lUjEovdCoC7hSmMIzcpswOekWRC1kLz9B9oD6ViigmHRxQzjA_S-WwkaTqJBnenDJOrgBgRoEh2h-jXviw/EQKDHnRfM6rfl1IQJTeR30GBbIcS7V5uc---bsjW1tY
Grace S,FF-Si/Te-BS/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/M2cApoY8WM6NupEP0blv0g/ocGbSHcQ1DgT-GXQlXbKkPy9x2cRIMFKmvn5EWSxgHmtSLIylHpMeq_P60WyG5AMMYpf2XgHZCukPxCiF3aK2Q/cu_cZW-p29ZQCpa3ML8_z4P5I0KqMesWWG2eirkrvPY
Melissa Joan Hart,FF-Si/Te-BS/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/z62o2kkwi3KhLtaMtIACzg/eUSfFeuNzxjdqMiESG6IhlZpO0zIFTM6pm-B4vqnO-4YqOEhIFRc2Ke9JidGIYkHpfD1YN1brF9diISiJKuWJg/4SxRM5wFhuSBGALaFphZkbGgm68_rnJ3QZMYJfB3N_k
Pennies Pearls,FF-Si/Te-BS/P(C),
Simply A Steward,FF-Si/Te-BS/P(C),
Kara Swisher,MM-Si/Te-BS/C(P),https://v5.airtableusercontent.com/v1/21/21/1696514400000/fTonkyP-JVwPIKHWvK2iSQ/0li-FRGy0ACUlcxgTCMUkuj6FAm6dfd6KDHqUZB-z4FWIZknOvlBdgOqLiOdA9OjgprGmRxqU_KNHgi3f3KY8Q/U55D9SI_Vrqrmr0J4AL3391Ri0FmYkdsiTMp3V4PJxg
Juan Browne,MF-Si/Te-BS/C(P),https://v5.airtableusercontent.com/v1/21/21/1696514400000/YWdFAOZK_yAQeNigDjai5Q/KBh-qdbuZC59H6ZL6OjvXLOGZnT7X6maOFvti9BG0aYO-n90TbUPC8ioEKZ02LrWHuORqtZYDZUyHnDQidyrmQ/NDBkOiL0ys9I4UD9wFXpSC1p0eJLsNohBg8HL-kHiIs
Aistė Jonušaitė,FM-Si/Te-BS/C(P),https://v5.airtableusercontent.com/v1/21/21/1696514400000/LuSfYpCyf4R3mypk-811Mg/BfIpwv1Wxv5fFn-eo9HuvqY5mv1N5h1z1kpkyu0FvL2QZ5QnTdCAwM7Swlf_SkuSAlXZlVrVLlgV3DlkiG0CGw/Wbt9woze2DmiHybg5wIkGJEaCykVrySFvQS1xUP7Cfs
Heather Heying,FM-Si/Te-BS/C(P),https://v5.airtableusercontent.com/v1/21/21/1696514400000/kN0NPzn0PDjqS5aOSQKQDw/9GbtHkejyFBSaCmREfHljY5YjL1rNAKl7iTDxXvyTFrTnZY4Ai0-YbJMHfTwg2yxK2o7HwYnewh4MrXbjcutGg/ePgVtJ6TBrfvJmZWvcUoTcQ_uIbPhXKznX7L0EdljKo
Michael Gerber,FM-Si/Te-BS/C(P),https://v5.airtableusercontent.com/v1/21/21/1696514400000/T6XtHk13fW2lZ5lTo1bcGg/KSWf9Axs8kE8iNAxofgjAhc9WxAWqNk4eU9-XsQLKHlNBF9BaiqaJTMDsUPCpZPlI3W_ynJUnsUVflagb97e_Q/bT67XuE_nRvWDLjzuE3MK6yhe7nfawIuU6SRmUp7Zo0
Jennifer Smith,FF-Si/Te-BS/C(P),https://v5.airtableusercontent.com/v1/21/21/1696514400000/d0cF2RBSdAW-T76KlPYmug/yDsIxMJacVE6vahAA66iZ2R4VWBlwbb-m_ST-UXmShdM3ZRkU8VsPB6pEJwf2dVD-RJZS13zgM--Piiv6_FRgA/4gqgsxdJxwIxij0CKuhoM24gZOCfPqCRcGgwtZXt3GU
Laura Miller,MF-Si/Te-BP/S(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/P0kzUQXU1iw2vyPSanJkpw/dwJYLJHm4npeoP44vZJ3VeN5-evOzkYU2U0LGi0nlIU_u3YtEiwEbr7doqkmG5aI-NV00cKjKyrgn6m8rQuz3g/GYSTgFurA3ORMkILz5d9liLrtpqJSSjvXVvpyo4BySk
Brene Brown,MF-Si/Te-BP/S(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/xDZkSEYmdD_3FbbW2y5vNA/T04jH9-S8dirG0Q0FIssfbzj2wFJMkr8hgOOKnK0RcTneInDHcYN4Rb3LVy-OwHK5hjrTwgIBaWkxqJiPkJ9jQ/b8QzJudZmKdG7bP11Ty-EmI4TFiABnh20aVg12eO09U
"Sarah, the ISTJ",MF-Si/Te-BP/S(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/hwT9COsklHT0FjFIRNj9Uw/dCXLAixDMY4BsYy3QykWzkO4pKLFt5G9C86WadnF8i7e3ojz_t48rDEVEQcGQ_xfqdmocOBPEYLRF9wclolqSA/UBc_-aW2GYTYn0QWdOTfRRVmURrNx0ShQ_b5SvIm6TE
Kitt Fife,FM-Si/Te-BP/S(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/WEJWmKtkX0WmVamXredyFQ/zyr0NQpKV4XxxZBsXcnTcip6FSKOf2LBeVUOOkbqSUtBcEeaUrh95lE5SS8Jz_6onzJQpOe49ORj0uZ4V23cmA/Ie3mpKkcW1Mf4_a8rS4MCCP_tidpRpmDcP6bC9OUKAs
Bonnie Rebecca,FF-Si/Te-BP/S(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/HI1BWGTe6heyFWEThs0z0Q/MQ4gQhEUnt4p5X2kAEvNwLATjIjE8z-XQ8VEI1ED4SEmPnCvd8mqdpfSf55uusdCU83uJcinxiReVrfa5Y2UUQ/RE1jRUXDVyeDDFn-EIoRiOhDX5ErYVidp_q_I9Pr9ts
Mike Pence,FF-Si/Te-BP/S(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/vbZ94A0Ax99F-SVNEUXIIw/5gojZpTd_6udOgdWs-6hb18tgafC_ByBtd_B-XHlhvb0VpOeoB6LlSXiS6u_2UnisJyxSFbF8fKic6LBu9GR3g/XbZS7qZQQrFimqp8FnZ4FGD61SHkMclNrNmiuoyar5A
Anthony O'Neal,MF-Si/Te-BP/C(S),https://v5.airtableusercontent.com/v1/21/21/1696514400000/d42KD3AFzGX43PnLotS-wQ/0bTuqJKZa1n_GhjSHChCWjh3Yyzu_Td4-IAnj15rkAE565KoDP-NFFBheKvsChdeePshOe94ntQyLG_aswfOLg/FP0IZtUvB84HPXXWoo-SLawUYeZNP5kU8gUJ7-OpHNg
Ian Davis,MF-Si/Te-BP/C(S),https://v5.airtableusercontent.com/v1/21/21/1696514400000/O_pmexIZjvY5i9UCdIvHMQ/88V2c4tgyPqSlmMnrCuq_aCs-YeMWuNcFF2TANXLyQX7PBIiD42DR3-l108qQAwvvCjw_Qi91x1u5gjpB07N_g/mQCjXDDub7Q2LI1MDtRkdRCaA50K8J0VoiLa9leuDWE
Safiya Nygaard,MF-Si/Te-BP/C(S),https://v5.airtableusercontent.com/v1/21/21/1696514400000/6uMiuQXiflsOhqOkoApBnw/NnAOeqVepEJv17EuVwH8jJgkjRpSVlo1g-A5NcQBKFmGxrn9grlGGOvWVALxPur-aYiucudttzigLzcWPmD9NQ/r-Ap6vylC2zo222Ml-GKMsLGhBWeH09rtBpkh2y1SA0
Kallmekris,FM-Si/Te-BP/C(S),https://v5.airtableusercontent.com/v1/21/21/1696514400000/TZi5byYCYcJWFRBxy72YOQ/YFdUSEXb2c3xwUth_4qgI5mvwom1dLD50ku2lnm6L21ETf568JA0S-UMXJ_VLE59qY8CXlIp5jqekL3LrYCxUQ/WYaUIcTapqRZmPeMebvLtC8Idsct22VEzqZ-1NWILjc
Elizabeth Moss,FF-Si/Te-BP/C(S),https://v5.airtableusercontent.com/v1/21/21/1696514400000/KYfrGufhiY9cDGz9UtDTlg/v5MT9mepLHFxXHMQCgx7sA5c1zzXO7ecwS-tzMi9TuYUgGwx-4dgmYD6oA6J-q3M8bDDPAPCUGh5yGXBHkwfZg/UwsAJF9iY_w0dJYqP7u28YOZRQ0ARB0xi103qg5c2W8
Gemma Matoesian,FF-Si/Te-BP/C(S) [4],https://v5.airtableusercontent.com/v1/21/21/1696514400000/SIt3nrqSyWJk_znHAq3CdQ/WWUTUlWEgYb59bTfbDUPTU8ngML-rdImgjutGXDQdm1Xsrr3OQ4MSXZy0HtZ6LSBq1oZqBUmz7g3AbzElwuGvQ/RPJL00HJuubKSc7Jn_8Z7a7q7X0j5BZ4RHvZxfB-hcc
Leena Normington,FF-Si/Te-BP/C(S),https://v5.airtableusercontent.com/v1/21/21/1696514400000/8db0FCSkuxKkISMBoTWBww/ezhyvoOwSlT7B92-eJ4bqqofZVUGa57e4qZrVkIr57Vrw9QuwkDM9Lh4LOV9ErQvnqlrSlMlll5Z5mYW3_yw1g/ezxdg3tIy3WcQHZSzBwzzhYqIR54r5IK8mckS-KvQAs
Rebel Wilson,FF-Si/Te-BP/C(S),https://v5.airtableusercontent.com/v1/21/21/1696514400000/27BGgcaayc7wzu73qbM5kA/H3EQ8D7L8FbIk2AQq3uYY_kSZtaNuLg5TESwBKUjip3OHDrybCT5y3HQqP1SChU7f0aTHTD1kBy65P2bdV4Nwg/BGTZYrlqRCoS4-QkgjcHX9yCoTKKeyPQpk76j2DjWyg
John Dingell,MM-Si/Te-B?/?(?),https://v5.airtableusercontent.com/v1/21/21/1696514400000/j-UhIT3tuwPPFPXZbwfe_w/bH9_Jffy4bKcK8GUGBLF4KWq1Jy6dxG5Dx3ZokDTKXASaaqNtEYRDaRcq3cD5PlbUiMj0lZp789p36H1EwmRKQ/yaQ3rV6Z1jXZscrX_hKeWOOl3zE69mx11vu4yJ8pcHk
Chris Hirata,??-Si/Te-B?/?(?),https://v5.airtableusercontent.com/v1/21/21/1696514400000/OzB9ZI1dP8wxa4wTs9J4YA/KWkF1rSnM3ZxmlKIcFC6oLllnnw04AU4qORDn3rmLNoIs3ALK75PL-VWjLy9yCwbTR-ePJfFXwDFdouTabDQeQ/uOy32EKo6jVtsDMshexq5dccQNrovQajmLhKLlIN2zo
Anne Wojcicki,xx-Si/Fi-Sx/x(x),https://v5.airtableusercontent.com/v1/21/21/1696514400000/1QMnJq_ZdqrVJspX1p4RXA/afPg2Xr5VINbJKCt8qCIUUIAcgs_tEzRkFAupl8DFEmBZVfo6TGp8tHx7cKLIaLw-4UAdbEIQLlJt_p_caRBgA/H8mg4_u1BJAj9H6XoZPGoVYMzy4XrDoE5ezpX1delao
Tiger Woods,MF-Si/Fi-SC/P(B) [3],https://v5.airtableusercontent.com/v1/21/21/1696514400000/j0ANPW-NoxJO_D3VzB-Gdg/deAQRJ9wcIpi9knd1F3KdUo9BoJs57kTl9dTcUi8rQe6zopIY2JWLa-IOHGM1hl7MxbE__Nh13fGHshg8EyQSg/FfK0uKB_mObKBXV5OFunO5e7Qa13NooeaPQgAtGW34c
Alice Walker,MF-Si/Fi-SC/P(B),https://v5.airtableusercontent.com/v1/21/21/1696514400000/cP1JC84xXXpA7BjIllhu-Q/m_u8BVCm0G5bTpqu2v9X-Cer85fdyMIcEiUN-rll5uii1wDeujs3GErfzDwTb_iIGxegL1AdO0Sc1LD1MUl2wQ/jD2Eqn0TvU0ExwBPaYcuIdCmjrs2EX4P2bq4f4p6omk
Vladimir Putin,FM-Si/Fi-SC/P(B) [3],https://v5.airtableusercontent.com/v1/21/21/1696514400000/IfQANwJ78zzQ7qt_NefR0A/kFpjUY7TEfVGcZU6Hu3A7v7sabBJcHDb8I8qwiiS6btOJsud1c6aBRNJeKUefP1YfdnmVr3e1E9-4Yh75PpCCw/piAYJC6ZWfjaO-YfXCLajSqCM1MJxnvkGNglH2K1H9Q
Candice Pool Neistat,FM-Si/Fi-SC/P(B) [3],https://v5.airtableusercontent.com/v1/21/21/1696514400000/FRFeBfMvQQU7cnlNAFnsPg/UEi8Opl_bAUx4JPL-QYTmA3Ja1HN2KAQqxUmsnzsRH5EKkuHjDo4plshCCVO2dB17V3ldqQeSstf8gxaZSlL3Q/EMALxi64UHqv_FQ9n5QA4cay6CVptdLprNu-X8QbkEk
Alica Y,FF-Si/Fi-SC/P(B),https://v5.airtableusercontent.com/v1/21/21/1696514400000/I1vwz44VUOw7Txvk6uBc3Q/POtiX746u5f-NK9CzTO7IuX_7uBj8R5iY5FYiL9SKP278EmszyJd7S8Ftlyc-AyGFcEAkbl5berp0xTkfzYlrw/D7-9hfLsEWTeMACUXKgXJ489VY1rpKD6uTrpjtIR96A
Matilde SiFi,FF-Si/Fi-SC/P(B),https://v5.airtableusercontent.com/v1/21/21/1696514400000/Np424xm5vqswjD2I4b1gtg/TyDKosBEIoTl9qYfcNmiBue0xlDXFGdAnJVbuiYaCqQ1VNCsX56bPjAWAh0_JLTV0Ej0GCY1tr0MchHYXSt_Cw/EpaAmrBRoSFnksZv11a7xmrfWzWV-c40xiMOfGnCuKs
Monica,FF-Si/Fi-SC/P(B),https://v5.airtableusercontent.com/v1/21/21/1696514400000/AeqzxsDIL4wkGKVNhI1F9Q/zb7uFV3aHGSlmu412zgU_pNOJBaFoSK0ywBWSCGUvUZvdc4azK4kbFSiVF4HPvX_VW4YsVXXFvuj79o98ymIgA/8ZX_wZgPbAKJbPhYCrt4uHOmZrdl8qNUigvqhG9qurA
Sully Sullenberger,MF-Si/Fi-SC/B(P),https://v5.airtableusercontent.com/v1/21/21/1696514400000/YL6s_BHl8oRevgebdqg0Rw/aHw3cWG3pxxQaIaLm5oc4kvWmXL7xYHZnYUrx2Q3tYkcxVoU_i5gfJpe56MhWAhRiNl3dIfxXeFLD28EBnlXBQ/Mq-DU6yGZ_iKifsnwooBIcSqP8qysgSE699PJNKYUZI
Avery Autumn,FF-Si/Fi-SC/B(P),https://v5.airtableusercontent.com/v1/21/21/1696514400000/71z732cpA-HSw1ZMqQIp1Q/L5rE8f3E56uVs48NLrcQZmSo-7OrAJop9muOy196HZmRyoH_1xCvlQqhfBjdhNoIQ1YwOGwE1z0V6GeHyeXm1A/FXBO6JHpYvW4eOHlLny6NFF8RwWLl2qLV-tUiIc1R8k
Danielle Hart,FF-Si/Fi-SC/B(P),
Emmy Cho,FF-Si/Fi-SC/B(P),https://v5.airtableusercontent.com/v1/21/21/1696514400000/HTpgDh4VmhMEJtLryGkvsg/hwAggc1_49guva3uY_Cy76eI1CaIDtxEIJlCct4mWA1mIrVyAlM4DC8gIN3b3_2qmUKdJWvzo8nJZCxtbWq7Vg/le22JAAccoaO8dxJ-t37OHnP45QxSQ7m2rdB-x1WISM
Jayne Hardy,FF-Si/Fi-SC/B(P),https://v5.airtableusercontent.com/v1/21/21/1696514400000/FTwzUVmkBz-6O-UUq2JWPQ/ZsbRDQMXrrY7kQ100WuOF0keMpUEPX57D-tsWYbjMWU5DixHcC6B4UrhHQc5ui7Nmm1krThLxfyUyTaKnI-scw/Q-a0OOFVZSgP3x2oiAQ60dJDxNApUei9Y1Z2ql915Yw
Mark Henick,FF-Si/Fi-SC/B(P),
Laura SiFi,MM-Si/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/vV8VASzIvAuoPgVysfSSCw/wsbr525DPcDXQGIsFmH1Zz_pE_JElQQwIxxuTU5Yvdk6aDZA8qFKbyIPAq9lI-XQanCl6GhurkDJzGIY3qJJNw/qyX_2tdhr7hNcuLAVSxWOJQvR0Tsvdf77kg1cX9DI4o
Brittanay C,MF-Si/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/8u5DDc1mUQKOWr5-m9eLUg/WMnsI79B6_Ta1GLqRVAknlIwqKAKbm7fPKhKxloz4VbEtF5QWLyrkmANwzdBQe9eTYuZPtDkx2PIc-c0o27-5Q/UQHGNMyp0X1OGrJjxQQwg0wC80GgNfkmmM_vmXyquIQ
Sarah Robb O'Hagan,MF-Si/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/fEla2QwNcKZyIRothUI4xA/Z7gwAvQHEqGlNfICeHzXcxYn3v2gPZJtMluSnQ_n9fFeSkfSyMnVr4y3r7mocsdbG6HucXKvdL292B2p-3gWLw/Cnjq4bYQjUgTxvyW796kvcuRG3RF546MuC5LMARlR5M
Martha Stewart,FM-Si/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/I9l_8_lWbGwwoA5yiOWi3Q/nkebnrN4nlrhpK1DDcA9hQObrCEvS82eDQd7w7APGQKV-RnUkjq47LQRjzqoyu4NLiO4Wi2uVcrpEFtXr6RJig/6_DOHgBGoeyR7Cvd64WjtbKh1GjHQ4bWHkrwXDwzwmM
Henry Ford,FM-Si/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/Vu2w2eYMnUGHt_h7rWfyLw/aH26Wgvbv9QEoPufEnC1i1mKf_VuBPfjQbfnFND512GQUtiSc0ygf07j2NIaneeTNhj_oI0pTmOQ9vox7sQmUw/m3LzALvQI60WBFGzwKagVxY3-WuhRj7DRFTmntIGj3U
Meg Cat,FM-Si/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/PzDVXItGEDgkV4R9Pc_1cQ/-GDS7iyY6kz7sxI1iHV-B9fFFv2OmksxiIU3ZbmH6IL1EbGkampdj4-fJdS3WfmgJ-wdtneAIFB2PG-2KqvumQ/DWIDQTEdAfOmMrBDDMjiK0SFCIRBuO2Jhates9DTflE
Rosamund Pike,FM-Si/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/NnycuO__g-JMe9qCK4aotQ/S7v6ch_rPj7kbDMNjBvy3bA2CacKVmU6lmYUdayrx4t8vO6D4u_Smv2DbNzpAiKU3L_rCBdEabKQi0aubcA6vg/xrlgPs79UqLJ4tEVTJWxz68Uv972R4yuiKZGO9W6Gg8
Allison Anderson,FF-Si/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/h7YjiKtwvLbwcPbxsy16bA/gRyUZh5bG-d88ADc2WgOaYCPiElh34uEClRoKpdg_MkZIfiTNowF7gGHZJZ3noIPpbjcxqSkWqBpbMSxUHoYJw/iYT6hbznAQq5NuYxkLn6tRmiE4j7yM_PYepR5LTTijs
Hannah H,FF-Si/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/U2j7jKAt5NOb7aBFL6e5mA/fC3suZEhbnTLRqY40IJY3WaEC-4Ebhyn2nim6qlPuDsyR8Gv4-XLNUr-RsxTkMvkm3IqjfucXP4nCpwrvnAspA/pbdY4sBUmLZmT5qfTCg1NZUGu_mF8gAwiVOANamM2uo
Lilsimsie,FF-Si/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/jiNioNki4JrzzSXNYW6P7A/tcduzd1MQYPQOSjQAdN4LJ7z9rx-xFOsUbAnlLpt6nqBsnN_TTP0aYIMSy0dX4MGSM6Ho-CEcRrfDAAEUSOivg/ypJ7XIBuYBweBRfWxRG4GVU8PpopRLySdimDrbHRm6M
Neve Campbell,FF-Si/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/6mZ5cI2z2Yegr54gF3O3Sg/fVvuBKSuB7XeF-30LDTFNXtwcDTg7ZQCnFSQi-kErw-4XYNrhtXYybab8ZB9ejS0dJV9HZf8zaK1kfX4mMBxfg/2tTSrn1x6JvBBaHoOOFuQZ3_msUsLhTTeZn72JaLLqc
Anderson Cooper,FM-Si/Fi-SB/C(P),https://v5.airtableusercontent.com/v1/21/21/1696514400000/9Pq9xs4dbPFGlHTtzLs2Tg/-SmFjI8sksAm9FEOo2TnaAHxgQbKvX4oRBnO43yz0VxPm1YiwloPs60Fv8iOYFMKd2DFuC-HZIqD5XIVbKZ_-A/3yFEHFdyD_EISOX5x9wnpkqA-VmBmMLLhjthIH6Ox-0
Bridget Moynahan,FM-Si/Fi-SB/C(P),https://v5.airtableusercontent.com/v1/21/21/1696514400000/31vhVwWeMVvBcmdc45S3XQ/WMbAz9L6vM2xl5Y9U9711GnNky5eRClfIunqIzPrz-X7Phelt_HPkr1QyhJ31-7o-1SQQ87nEVOjoZd0QmUXmg/TN4B5n605bDM2k4JUBrVyPwAGlYXSQyBkgqC9qBeAkM
Jessica T,FM-Si/Fi-SB/C(P),https://v5.airtableusercontent.com/v1/21/21/1696514400000/Mc-dI15dDyOEsI5bhjIY_A/Pe-w9jbTcoj9BLyhaq9X_pZ13xXKfcnB44pQCZO6q9r1HuP3suK0t5bYkz45NNvMX0dsYJpnS_cNxyfeDdOWOA/IWXs7VUEnMYBImiME3bOow-R_36p0RkpQc1xkvUTAPw
